FIPS,Category,"Mortality Rate, 1980*","Mortality Rate, 1985*","Mortality Rate, 1990*","Mortality Rate, 1995*","Mortality Rate, 2000*","Mortality Rate, 2005*","Mortality Rate, 2010*","Mortality Rate, 2014*",2010 Population,CO 8-hr (ppm),Pb 3-mo (µg/m3),NO2 AM (ppb),NO2 1-hr (ppb),O3 8-hr (ppm),PM10 24-hr (µg/m3),PM2.5 Wtd AM (µg/m3),PM2.5 24-hr (µg/m3),SO2 1-hr (ppb)
25001,"Diarrhea, lower respiratory, and other common infectious diseases",35.11,35.11,33.65,37.29,30.1,27.8,23.83,23.65,215888.0,ND,ND,ND,ND,0.066,ND,ND,ND,ND
25001,Maternal disorders,0.15,0.12,0.13,0.11,0.11,0.14,0.14,0.14,215888.0,ND,ND,ND,ND,0.066,ND,ND,ND,ND
25001,Other non-communicable diseases,7.14,6.58,6.12,5.34,4.95,4.59,4.4,4.27,215888.0,ND,ND,ND,ND,0.066,ND,ND,ND,ND
25001,Self-harm and interpersonal violence,18.46,17.72,17.52,17.85,15.59,16.61,18.27,18.02,215888.0,ND,ND,ND,ND,0.066,ND,ND,ND,ND
25001,Neoplasms,239.68,233.58,226.52,223.61,209.0,195.35,184.07,183.39,215888.0,ND,ND,ND,ND,0.066,ND,ND,ND,ND
25001,Transport injuries,23.22,19.85,17.88,15.54,14.16,14.14,11.35,10.1,215888.0,ND,ND,ND,ND,0.066,ND,ND,ND,ND
25001,Neglected tropical diseases and malaria,0.03,0.02,0.02,0.01,0.02,0.04,0.04,0.04,215888.0,ND,ND,ND,ND,0.066,ND,ND,ND,ND
25003,Neonatal disorders,6.75,4.82,4.05,3.11,3.03,2.97,2.4,2.16,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,HIV/AIDS and tuberculosis,1.1,1.43,4.97,7.99,2.47,1.88,1.14,0.86,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Musculoskeletal disorders,2.46,2.48,2.55,2.81,2.97,2.8,2.42,2.35,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,"Diabetes, urogenital, blood, and endocrine diseases",43.16,42.52,46.06,50.54,52.97,55.15,50.27,50.75,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Digestive diseases,19.66,19.31,18.3,18.38,17.44,17.15,15.86,15.68,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Chronic respiratory diseases,42.08,43.85,45.26,50.87,56.12,56.31,52.34,52.94,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Neurological disorders,98.05,100.08,98.28,97.43,110.14,101.77,107.6,114.01,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Cirrhosis and other chronic liver diseases,20.94,19.14,17.29,15.94,15.22,15.44,15.43,15.07,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Mental and substance use disorders,2.51,2.8,3.53,4.73,6.5,11.34,13.01,16.03,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,"Forces of nature, war, and legal intervention",0.12,0.13,0.11,0.27,0.11,0.69,0.14,0.03,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Unintentional injuries,21.55,19.86,18.13,17.34,16.21,17.32,16.77,16.69,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Nutritional deficiencies,1.5,1.47,1.4,1.53,1.56,1.12,0.95,0.93,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,"Other communicable, maternal, neonatal, and nutritional diseases",1.35,1.44,1.73,2.23,2.43,1.59,1.12,1.09,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Cardiovascular diseases,463.26,412.63,368.17,341.31,302.54,262.72,217.53,220.05,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,"Diarrhea, lower respiratory, and other common infectious diseases",49.33,46.88,43.34,43.54,41.15,36.31,29.78,30.66,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Maternal disorders,0.19,0.15,0.16,0.15,0.15,0.21,0.22,0.22,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Other non-communicable diseases,7.63,7.18,6.93,6.23,5.69,5.41,5.04,4.98,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Self-harm and interpersonal violence,14.43,14.21,15.04,13.8,12.82,13.47,13.48,13.93,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Neoplasms,244.38,239.5,232.48,230.05,213.08,202.68,184.17,184.01,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Transport injuries,22.05,19.51,17.64,16.07,14.14,13.56,10.56,9.66,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25003,Neglected tropical diseases and malaria,0.03,0.03,0.02,0.02,0.02,0.04,0.04,0.04,131219.0,ND,ND,ND,ND,0.065,ND,7.7,27,ND
25005,Neonatal disorders,6.52,4.92,4.04,3.37,3.44,3.57,3.06,2.81,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,HIV/AIDS and tuberculosis,1.07,1.91,7.16,12.92,4.34,3.74,2.38,2.01,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Musculoskeletal disorders,2.12,2.15,2.18,2.37,2.5,2.31,2.02,1.99,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,"Diabetes, urogenital, blood, and endocrine diseases",45.91,46.49,45.98,51.64,53.41,53.97,49.49,51.34,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Digestive diseases,19.35,19.16,17.68,17.99,17.12,16.52,15.41,15.32,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Chronic respiratory diseases,32.43,35.79,37.4,43.79,49.77,49.1,47.0,48.88,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Neurological disorders,63.31,65.0,70.51,69.77,84.51,78.34,93.27,102.41,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Cirrhosis and other chronic liver diseases,20.37,20.28,17.71,17.15,17.03,17.26,17.71,17.71,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Mental and substance use disorders,2.13,2.55,3.38,4.85,6.92,15.19,18.67,23.84,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,"Forces of nature, war, and legal intervention",0.18,0.12,0.2,0.09,0.1,0.52,0.17,0.03,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Unintentional injuries,16.51,15.89,13.9,13.6,14.43,15.32,16.4,16.26,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Nutritional deficiencies,1.11,1.02,1.01,1.0,1.09,0.74,0.62,0.65,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,"Other communicable, maternal, neonatal, and nutritional diseases",1.44,1.55,1.8,2.28,2.67,1.73,1.19,1.21,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Cardiovascular diseases,516.98,490.67,419.87,382.19,341.07,288.85,250.46,249.28,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,"Diarrhea, lower respiratory, and other common infectious diseases",35.91,36.07,34.53,40.22,41.28,46.23,42.03,43.03,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Maternal disorders,0.22,0.16,0.13,0.1,0.12,0.17,0.18,0.17,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Other non-communicable diseases,8.18,7.77,7.1,6.17,5.61,4.94,4.59,4.53,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Self-harm and interpersonal violence,14.99,16.45,15.61,16.84,14.66,14.55,15.63,16.92,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Neoplasms,244.38,247.58,235.07,240.21,231.71,212.2,198.35,200.66,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Transport injuries,18.6,16.19,14.91,12.83,12.56,12.26,10.04,9.33,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25005,Neglected tropical diseases and malaria,0.04,0.03,0.02,0.02,0.03,0.05,0.04,0.04,548285.0,ND,ND,ND,ND,0.07,ND,6.6,25,3
25007,Neonatal disorders,6.09,4.44,3.89,2.86,2.67,2.65,2.15,1.91,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,HIV/AIDS and tuberculosis,1.0,1.44,5.17,7.77,2.32,1.78,0.98,0.77,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Musculoskeletal disorders,2.51,2.44,2.44,2.65,2.83,2.6,2.25,2.19,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,"Diabetes, urogenital, blood, and endocrine diseases",45.13,42.14,40.04,40.15,40.67,40.27,35.01,33.93,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Digestive diseases,17.97,16.84,15.4,14.66,13.65,12.92,11.81,11.55,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Chronic respiratory diseases,39.9,39.79,39.44,41.71,43.11,41.99,38.73,37.67,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Neurological disorders,125.7,117.69,108.27,99.5,92.81,88.09,85.78,84.64,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Cirrhosis and other chronic liver diseases,18.13,15.91,13.86,12.54,11.62,11.84,11.69,11.26,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Mental and substance use disorders,2.04,2.2,2.79,3.64,5.4,9.01,11.06,12.76,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,"Forces of nature, war, and legal intervention",0.18,0.17,0.14,0.11,0.13,0.77,0.16,0.04,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Unintentional injuries,19.67,17.82,16.19,15.81,15.53,16.24,16.09,16.02,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Nutritional deficiencies,1.43,1.34,1.21,1.22,1.17,0.88,0.74,0.74,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,"Other communicable, maternal, neonatal, and nutritional diseases",1.27,1.33,1.57,1.96,2.08,1.38,0.92,0.93,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Cardiovascular diseases,449.88,403.32,344.12,311.63,280.43,238.74,202.54,198.22,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,"Diarrhea, lower respiratory, and other common infectious diseases",36.56,36.31,36.14,36.03,34.02,31.75,28.71,29.73,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Maternal disorders,0.16,0.12,0.12,0.11,0.11,0.15,0.14,0.14,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Other non-communicable diseases,6.87,6.1,5.61,4.74,4.1,3.78,3.38,3.22,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Self-harm and interpersonal violence,16.2,15.23,15.72,15.09,13.56,14.27,14.3,14.61,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Neoplasms,275.11,262.0,247.99,239.89,219.76,204.83,187.5,183.57,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Transport injuries,22.29,18.7,16.85,14.82,13.3,12.21,9.39,8.28,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25007,Neglected tropical diseases and malaria,0.03,0.03,0.02,0.02,0.02,0.05,0.05,0.05,16535.0,ND,ND,ND,ND,0.073,ND,ND,ND,ND
25009,Neonatal disorders,8.05,5.77,4.79,3.81,3.55,3.47,2.86,2.6,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,HIV/AIDS and tuberculosis,1.0,1.68,6.25,10.67,3.22,2.52,1.5,1.28,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Musculoskeletal disorders,2.15,2.15,2.27,2.51,2.65,2.39,2.06,1.98,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,"Diabetes, urogenital, blood, and endocrine diseases",41.61,40.68,41.07,45.6,50.91,47.45,43.3,45.74,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Digestive diseases,18.23,17.37,16.73,16.47,15.39,14.4,13.15,12.89,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Chronic respiratory diseases,40.85,39.2,40.14,45.52,50.38,45.32,43.55,44.01,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Neurological disorders,109.06,102.88,92.54,96.39,111.58,106.41,109.61,115.62,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Cirrhosis and other chronic liver diseases,23.32,20.68,18.82,17.8,16.59,15.93,15.83,14.91,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Mental and substance use disorders,2.63,2.81,2.99,3.63,6.85,13.91,12.94,20.85,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,"Forces of nature, war, and legal intervention",0.09,0.09,0.11,0.07,0.08,0.46,0.1,0.02,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Unintentional injuries,20.14,17.6,15.2,15.19,15.56,14.96,16.29,15.46,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Nutritional deficiencies,1.33,1.42,1.29,1.31,1.27,0.94,0.76,0.72,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,"Other communicable, maternal, neonatal, and nutritional diseases",1.44,1.56,1.78,2.23,2.47,1.56,1.06,1.04,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Cardiovascular diseases,480.59,428.38,377.57,342.26,291.73,243.15,212.55,208.36,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,"Diarrhea, lower respiratory, and other common infectious diseases",47.23,43.8,39.66,43.02,37.19,34.74,29.82,30.42,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Maternal disorders,0.17,0.14,0.13,0.11,0.11,0.16,0.16,0.15,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Other non-communicable diseases,7.63,6.95,6.67,5.83,5.27,4.72,4.36,4.2,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Self-harm and interpersonal violence,17.19,16.19,15.55,16.17,14.43,13.57,14.25,13.73,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Neoplasms,249.49,239.56,235.51,238.19,222.22,204.72,188.4,187.27,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Transport injuries,17.85,14.33,12.31,10.82,10.08,9.43,7.16,6.97,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25009,Neglected tropical diseases and malaria,0.03,0.02,0.02,0.01,0.02,0.04,0.04,0.04,743159.0,ND,ND,5,33,0.068,ND,7.8,19,ND
25011,Neonatal disorders,6.68,4.98,4.19,3.32,3.26,3.19,2.72,2.4,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,HIV/AIDS and tuberculosis,0.85,1.13,4.39,7.21,2.02,1.59,0.86,0.66,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Musculoskeletal disorders,2.44,2.51,2.63,2.91,3.17,3.03,2.63,2.65,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,"Diabetes, urogenital, blood, and endocrine diseases",42.45,42.59,42.52,45.76,47.41,48.5,45.1,46.54,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Digestive diseases,20.34,20.31,19.3,19.4,18.75,18.54,17.38,17.71,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Chronic respiratory diseases,38.37,41.32,43.47,49.03,53.69,55.12,53.42,54.97,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Neurological disorders,105.74,105.59,106.69,105.6,107.7,101.81,103.96,106.77,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Cirrhosis and other chronic liver diseases,19.92,18.58,16.26,15.46,14.49,14.62,14.58,14.25,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Mental and substance use disorders,2.03,2.22,2.78,3.58,5.31,8.19,10.57,13.85,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,"Forces of nature, war, and legal intervention",0.15,0.17,0.15,0.15,0.16,0.87,0.21,0.05,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Unintentional injuries,21.04,19.18,17.69,16.93,17.35,17.6,18.01,17.2,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Nutritional deficiencies,1.6,1.57,1.47,1.57,1.49,1.16,0.96,0.93,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,"Other communicable, maternal, neonatal, and nutritional diseases",1.31,1.42,1.75,2.32,2.41,1.63,1.07,1.05,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Cardiovascular diseases,454.47,409.17,353.2,317.66,297.81,249.52,212.81,214.81,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,"Diarrhea, lower respiratory, and other common infectious diseases",48.89,49.29,47.96,51.18,46.64,41.96,40.34,38.9,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Maternal disorders,0.16,0.14,0.15,0.15,0.15,0.2,0.21,0.19,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Other non-communicable diseases,7.73,7.17,6.77,5.96,5.48,5.16,4.71,4.71,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Self-harm and interpersonal violence,16.51,16.43,16.02,15.29,14.12,14.37,14.47,14.39,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Neoplasms,228.58,227.42,220.96,220.21,206.58,198.41,184.35,186.5,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Transport injuries,23.22,20.37,17.96,16.06,14.65,13.03,10.28,9.41,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25011,Neglected tropical diseases and malaria,0.03,0.03,0.02,0.02,0.02,0.04,0.04,0.04,71372.0,ND,ND,ND,ND,0.063,ND,7.8,29,ND
25013,Neonatal disorders,9.9,7.2,6.15,5.24,5.02,4.73,3.97,3.67,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,HIV/AIDS and tuberculosis,1.4,3.02,11.17,21.45,8.1,6.03,3.93,3.6,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Musculoskeletal disorders,2.23,2.21,2.22,2.47,2.66,2.41,2.07,2.03,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,"Diabetes, urogenital, blood, and endocrine diseases",42.19,45.69,46.83,53.81,62.13,63.65,56.51,58.0,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Digestive diseases,20.59,20.14,18.74,19.46,19.03,18.27,17.18,16.94,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Chronic respiratory diseases,39.27,42.18,43.0,49.62,55.45,52.43,48.61,49.07,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Neurological disorders,91.03,98.56,97.8,96.68,106.61,100.35,113.57,125.42,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Cirrhosis and other chronic liver diseases,23.72,22.63,20.27,20.11,20.67,21.24,22.17,21.41,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Mental and substance use disorders,2.59,3.09,4.24,4.31,7.28,12.35,14.23,15.71,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,"Forces of nature, war, and legal intervention",0.1,0.1,0.08,0.1,0.08,0.46,0.09,0.03,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Unintentional injuries,22.78,20.28,18.16,17.17,17.17,17.07,16.75,15.96,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Nutritional deficiencies,1.74,1.51,1.83,2.0,1.67,1.33,1.13,1.09,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,"Other communicable, maternal, neonatal, and nutritional diseases",1.65,1.72,2.01,2.43,2.76,1.78,1.25,1.24,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Cardiovascular diseases,501.28,459.37,376.27,358.02,328.49,268.59,238.54,232.93,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,"Diarrhea, lower respiratory, and other common infectious diseases",46.33,43.77,44.4,53.87,49.16,40.22,34.66,38.04,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Maternal disorders,0.29,0.21,0.19,0.12,0.15,0.24,0.25,0.28,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Other non-communicable diseases,8.57,8.18,7.29,6.45,6.08,5.8,5.46,5.29,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Self-harm and interpersonal violence,18.28,18.48,18.91,18.33,17.41,18.5,18.03,17.74,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Neoplasms,249.04,249.1,237.46,244.46,230.54,216.67,206.24,201.97,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Transport injuries,19.18,17.07,14.55,13.06,12.26,11.41,9.36,8.79,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25013,Neglected tropical diseases and malaria,0.04,0.03,0.02,0.02,0.02,0.04,0.04,0.04,463490.0,ND,ND,10,41,0.065,ND,8.9,24,2
25015,Neonatal disorders,6.06,4.48,3.71,2.86,2.76,2.68,2.25,1.99,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,HIV/AIDS and tuberculosis,0.99,1.5,5.31,8.38,2.56,1.94,1.1,0.87,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Musculoskeletal disorders,2.49,2.48,2.56,2.8,3.04,2.85,2.43,2.43,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,"Diabetes, urogenital, blood, and endocrine diseases",41.38,41.38,43.08,46.18,47.93,48.45,45.97,44.24,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Digestive diseases,20.31,19.82,18.95,18.78,18.03,17.67,16.49,16.55,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Chronic respiratory diseases,41.43,42.54,43.24,47.42,50.86,49.02,45.95,46.45,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Neurological disorders,95.36,96.23,95.24,97.49,112.79,104.97,110.08,114.9,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Cirrhosis and other chronic liver diseases,19.58,17.72,15.76,14.79,13.64,13.56,13.17,12.95,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Mental and substance use disorders,2.05,2.29,2.86,3.64,5.44,7.58,11.3,13.97,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,"Forces of nature, war, and legal intervention",0.12,0.12,0.11,0.09,0.1,0.6,0.13,0.03,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Unintentional injuries,18.77,16.95,15.15,15.22,15.41,15.74,15.35,15.07,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Nutritional deficiencies,1.67,1.59,1.59,1.58,1.56,1.14,0.94,0.91,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,"Other communicable, maternal, neonatal, and nutritional diseases",1.32,1.44,1.71,2.14,2.32,1.54,1.02,1.06,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Cardiovascular diseases,459.32,418.36,362.21,337.01,304.08,255.11,224.24,216.21,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,"Diarrhea, lower respiratory, and other common infectious diseases",49.62,49.12,45.82,45.86,40.96,34.77,33.18,32.14,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Maternal disorders,0.16,0.13,0.14,0.13,0.13,0.16,0.18,0.17,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Other non-communicable diseases,6.66,6.2,5.93,5.38,4.95,4.72,4.27,4.24,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Self-harm and interpersonal violence,14.31,13.5,13.26,12.41,11.39,11.19,11.64,11.64,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Neoplasms,232.85,228.4,225.33,226.24,215.82,203.55,189.69,190.61,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Transport injuries,16.4,13.78,11.91,10.9,9.95,8.84,6.98,6.19,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25015,Neglected tropical diseases and malaria,0.03,0.03,0.02,0.02,0.02,0.04,0.04,0.04,158080.0,ND,ND,2,16,0.064,62,5.9,22,1
25017,Neonatal disorders,7.11,5.21,4.21,3.4,3.23,3.06,2.51,2.16,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,HIV/AIDS and tuberculosis,1.2,1.8,5.79,9.66,3.07,2.3,1.33,1.04,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Musculoskeletal disorders,2.4,2.3,2.36,2.62,2.68,2.41,2.05,1.97,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,"Diabetes, urogenital, blood, and endocrine diseases",42.54,43.32,44.78,46.19,48.61,45.11,41.63,40.33,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Digestive diseases,20.46,19.49,17.97,17.55,16.37,15.01,13.48,12.76,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Chronic respiratory diseases,37.4,39.12,38.08,42.84,47.58,43.0,37.63,36.99,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Neurological disorders,117.49,115.25,102.9,96.99,110.0,96.62,100.46,104.91,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Cirrhosis and other chronic liver diseases,21.19,19.54,16.94,14.67,13.55,13.14,12.6,11.93,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Mental and substance use disorders,1.91,2.18,2.57,3.1,4.99,9.87,10.9,14.64,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,"Forces of nature, war, and legal intervention",0.07,0.07,0.08,0.05,0.06,0.37,0.14,0.03,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Unintentional injuries,20.59,18.14,16.21,15.02,15.62,14.6,15.69,15.8,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Nutritional deficiencies,1.6,1.85,1.32,1.69,1.27,0.9,0.84,0.69,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,"Other communicable, maternal, neonatal, and nutritional diseases",1.55,1.65,1.79,2.36,2.44,1.6,1.11,1.05,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Cardiovascular diseases,448.5,417.87,347.38,312.69,285.42,232.48,197.15,189.71,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,"Diarrhea, lower respiratory, and other common infectious diseases",47.18,44.81,40.65,48.47,43.08,37.76,31.46,30.46,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Maternal disorders,0.14,0.11,0.09,0.08,0.08,0.11,0.12,0.1,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Other non-communicable diseases,7.42,7.0,6.41,5.45,4.98,4.52,4.1,3.91,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
25017,Self-harm and interpersonal violence,12.95,12.54,13.03,13.13,10.56,10.64,10.98,10.39,1503085.0,ND,ND,10,40,0.065,ND,6.4,18,ND
